s_no,transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
1080,1661,07-07-2023,19:18:00,20,Female,44,Clothing,4,25,6.25,100
1081,143,11-02-2023,22:20:00,118,Female,45,Clothing,1,50,27.5,50
1082,515,13-02-2022,20:47:00,71,Female,49,Clothing,3,300,75,900
1083,1143,01-05-2023,21:10:00,23,Female,45,Clothing,1,50,15,50
1084,1515,04-02-2023,21:49:00,107,Female,49,Clothing,3,300,135,900
1085,304,23-03-2023,18:35:00,59,Female,37,Electronics,2,30,15.6,60
1086,676,10-07-2023,22:13:00,80,Male,63,Electronics,3,500,205,1500
1087,686,06-01-2022,17:14:00,68,Female,28,Electronics,4,50,23.5,200
1088,698,17-03-2022,20:56:00,116,Female,64,Electronics,1,300,123,300
1089,1304,26-09-2022,22:19:00,4,Female,37,Electronics,2,30,9.3,60
1090,1676,21-09-2023,20:22:00,91,Male,63,Electronics,3,500,210,1500
1091,1686,10-12-2023,20:41:00,151,Female,28,Electronics,4,50,26,200
1092,1698,07-04-2022,21:50:00,146,Female,64,Electronics,1,300,105,300
1093,709,22-09-2022,22:32:00,61,Female,19,Electronics,2,500,140,1000
1094,1709,13-09-2023,20:22:00,97,Female,19,Electronics,2,500,185,1000
1095,114,17-04-2022,20:57:00,92,Female,22,Beauty,4,25,9.25,100
1096,359,15-12-2022,21:49:00,122,Male,50,Clothing,1,50,22.5,50
1097,1114,18-08-2022,22:19:00,100,Female,22,Beauty,4,25,12,100
1098,1359,17-05-2022,22:21:00,55,Male,50,Clothing,1,50,19,50
1099,773,14-01-2023,19:10:00,3,Male,25,Electronics,4,500,175,2000
1100,1773,12-12-2023,18:50:00,80,Male,25,Electronics,4,500,165,2000
1101,127,20-05-2023,19:37:00,40,Female,33,Clothing,2,25,7.5,50
1102,213,13-08-2023,20:48:00,113,Male,27,Beauty,3,500,275,1500
1103,487,09-04-2023,21:03:00,36,Male,44,Clothing,4,500,235,2000
1104,495,24-06-2022,21:06:00,131,Male,24,Beauty,2,30,11.7,60
1105,605,19-10-2023,22:24:00,76,Male,37,Electronics,2,500,180,1000
1106,1127,15-03-2022,19:26:00,87,Female,33,Clothing,2,25,13,50
1107,1213,21-06-2023,17:23:00,41,Male,27,Beauty,3,500,185,1500
1108,1487,01-02-2023,19:01:00,131,Male,44,Clothing,4,500,140,2000
1109,1495,14-03-2023,22:37:00,113,Male,24,Beauty,2,30,16.2,60
1110,1605,24-01-2022,19:39:00,2,Male,37,Electronics,2,500,165,1000
1111,105,18-06-2023,18:05:00,82,Female,22,Electronics,1,500,230,500
1112,299,25-01-2023,20:03:00,76,Male,61,Electronics,2,500,230,1000
1113,934,22-11-2022,18:20:00,111,Male,30,Beauty,1,500,240,500
1114,1105,12-11-2022,19:09:00,19,Female,22,Electronics,1,500,270,500
1115,1299,08-05-2022,18:58:00,11,Male,61,Electronics,2,500,250,1000
1116,1934,08-09-2022,17:06:00,69,Male,30,Beauty,1,500,150,500
1117,270,17-12-2022,17:46:00,84,Male,43,Electronics,1,300,117,300
1118,338,05-02-2022,21:26:00,44,Male,54,Beauty,2,50,20,100
1119,543,16-04-2022,20:30:00,121,Male,49,Beauty,2,300,75,600
1120,1270,25-08-2022,22:54:00,84,Male,43,Electronics,1,300,108,300
1121,1338,25-01-2022,19:55:00,31,Male,54,Beauty,2,50,19,100
1122,1543,03-10-2022,22:40:00,73,Male,49,Beauty,2,300,123,600
1123,557,27-09-2023,20:01:00,155,Female,20,Beauty,3,30,12.9,90
1124,702,03-03-2023,17:18:00,66,Female,60,Clothing,2,300,78,600
1125,864,31-07-2023,22:16:00,139,Female,51,Electronics,1,500,215,500
1126,1557,04-08-2022,17:01:00,14,Female,20,Beauty,3,30,10.2,90
1127,1702,31-07-2023,21:54:00,102,Female,60,Clothing,2,300,87,600
1128,1864,30-04-2023,21:00:00,112,Female,51,Electronics,1,500,190,500
1129,254,14-12-2022,22:45:00,104,Male,41,Electronics,1,500,165,500
1130,295,01-02-2022,20:23:00,80,Female,27,Beauty,3,300,105,900
1131,457,28-11-2022,22:49:00,38,Female,58,Beauty,3,300,147,900
1132,668,17-06-2022,20:33:00,135,Female,62,Electronics,3,50,24.5,150
1133,850,14-09-2023,19:01:00,58,Female,26,Beauty,2,500,235,1000
1134,1254,12-04-2023,18:24:00,86,Male,41,Electronics,1,500,180,500
1135,1295,04-11-2023,19:28:00,86,Female,27,Beauty,3,300,81,900
1136,1457,25-03-2023,21:31:00,140,Female,58,Beauty,3,300,108,900
1137,1668,13-03-2023,21:40:00,132,Female,62,Electronics,3,50,14,150
1138,1850,16-02-2022,20:44:00,154,Female,26,Beauty,2,500,240,1000
1139,541,25-12-2022,18:37:00,39,Male,56,Beauty,1,500,215,500
1140,980,14-10-2022,19:51:00,147,Female,31,Electronics,3,25,12.5,75
1141,1541,02-10-2023,22:17:00,57,Male,56,Beauty,1,500,195,500
1142,1980,23-08-2023,20:30:00,112,Female,31,Electronics,3,25,6.5,75
1143,262,15-09-2023,20:33:00,30,Female,32,Beauty,4,30,12.6,120
1144,467,24-01-2022,22:39:00,151,Female,53,Electronics,3,50,14.5,150
1145,1262,13-08-2022,20:33:00,127,Female,32,Beauty,4,30,8.4,120
1146,1467,13-08-2023,19:31:00,89,Female,53,Electronics,3,50,14,150
1147,463,29-01-2023,20:22:00,55,Female,54,Beauty,3,500,175,1500
1148,1463,29-07-2022,19:45:00,98,Female,54,Beauty,3,500,170,1500
1149,598,23-06-2022,17:02:00,7,Male,37,Beauty,4,30,11.1,120
1150,667,01-12-2022,18:46:00,22,Female,29,Electronics,1,500,190,500
1151,672,17-02-2022,19:44:00,1,Female,34,Beauty,2,50,27.5,100
1152,1598,15-01-2023,19:17:00,126,Male,37,Beauty,4,30,9.9,120
1153,1667,04-07-2022,19:09:00,40,Female,29,Electronics,1,500,125,500
1154,1672,28-03-2023,22:34:00,87,Female,34,Beauty,2,50,15.5,100
1155,949,20-06-2023,20:28:00,21,Female,41,Electronics,2,25,9,50
1156,1949,11-11-2022,20:24:00,105,Female,41,Electronics,2,25,12.5,50
1157,27,14-12-2023,19:44:00,39,Female,38,Beauty,2,25,8.25,50
1158,347,26-03-2022,19:31:00,26,Male,42,Electronics,1,25,7,25
1159,687,27-06-2022,17:14:00,86,Female,53,Electronics,1,300,150,300
1160,1027,30-04-2022,21:00:00,131,Female,38,Beauty,2,25,7.5,50
1161,1347,21-11-2023,21:55:00,7,Male,42,Electronics,1,25,13,25
1162,1687,17-02-2023,22:27:00,102,Female,53,Electronics,1,300,81,300
1163,549,03-11-2022,19:39:00,114,Female,50,Beauty,2,50,12.5,100
1164,675,19-07-2023,18:10:00,26,Female,45,Clothing,2,30,15.9,60
1165,730,20-02-2022,19:38:00,131,Female,36,Clothing,2,25,13.25,50
1166,798,20-01-2023,21:19:00,73,Male,61,Clothing,1,50,15,50
1167,1549,15-11-2023,19:25:00,109,Female,50,Beauty,2,50,14.5,100
1168,1675,17-05-2022,19:55:00,152,Female,45,Clothing,2,30,16.2,60
1169,1730,14-08-2023,19:17:00,116,Female,36,Clothing,2,25,10.75,50
1170,1798,18-07-2023,20:26:00,96,Male,61,Clothing,1,50,20,50
1171,13,08-02-2023,17:43:00,106,Male,22,Electronics,3,500,245,1500
1172,35,29-10-2022,17:30:00,122,Female,58,Beauty,3,300,126,900
1173,140,07-07-2022,20:20:00,61,Male,38,Electronics,1,30,14.4,30
1174,206,02-09-2022,18:18:00,31,Male,61,Clothing,1,25,11.75,25
1175,261,06-02-2022,17:48:00,16,Male,21,Clothing,2,25,8.25,50
1176,279,10-08-2023,17:29:00,38,Male,50,Clothing,1,500,210,500
1177,308,31-03-2022,19:12:00,130,Female,34,Beauty,4,300,126,1200
1178,418,01-04-2022,18:05:00,95,Female,60,Electronics,2,500,155,1000
1179,1013,16-07-2022,19:38:00,111,Male,22,Electronics,3,500,200,1500
1180,1035,26-04-2023,21:56:00,52,Female,58,Beauty,3,300,105,900
1181,1140,22-05-2022,19:26:00,154,Male,38,Electronics,1,30,15.9,30
1182,1206,14-05-2023,19:45:00,68,Male,61,Clothing,1,25,8.5,25
1183,1261,27-09-2022,21:19:00,116,Male,21,Clothing,2,25,6.25,50
1184,1279,21-04-2022,22:55:00,116,Male,50,Clothing,1,500,170,500
1185,1308,19-06-2023,22:39:00,91,Female,34,Beauty,4,300,150,1200
1186,1418,17-09-2022,18:19:00,68,Female,60,Electronics,2,500,215,1000
1187,612,23-02-2022,19:06:00,77,Female,61,Electronics,1,500,235,500
1188,875,30-11-2023,21:47:00,134,Female,51,Electronics,4,500,135,2000
1189,1612,18-12-2022,21:14:00,140,Female,61,Electronics,1,500,230,500
1190,1875,03-06-2022,22:42:00,141,Female,51,Electronics,4,500,165,2000
1191,430,23-05-2023,18:36:00,100,Female,43,Electronics,3,300,153,900
1192,633,06-07-2023,22:20:00,35,Male,39,Beauty,4,30,12.3,120
1193,1430,31-10-2023,18:25:00,22,Female,43,Electronics,3,300,132,900
1194,1633,31-12-2022,18:18:00,152,Male,39,Beauty,4,30,11.4,120
1195,125,28-09-2022,18:48:00,137,Male,48,Clothing,2,50,19,100
1196,716,13-08-2023,19:51:00,137,Female,60,Clothing,4,300,108,1200
1197,790,13-04-2023,20:47:00,29,Male,62,Clothing,1,25,9.25,25
1198,960,29-03-2023,19:01:00,134,Male,59,Clothing,2,30,14.4,60
1199,1125,12-11-2023,17:51:00,79,Male,48,Clothing,2,50,21.5,100
1200,1716,12-02-2022,19:16:00,39,Female,60,Clothing,4,300,87,1200
1201,1790,14-05-2023,20:52:00,147,Male,62,Clothing,1,25,7.5,25
1202,1960,29-06-2022,22:04:00,67,Male,59,Clothing,2,30,13.2,60
1203,259,11-03-2023,20:26:00,93,Female,45,Clothing,4,50,22.5,200
1204,443,19-09-2023,20:25:00,98,Male,29,Clothing,2,300,114,600
1205,529,29-11-2022,17:43:00,46,Female,35,Clothing,3,50,20.5,150
1206,563,21-12-2022,18:40:00,150,Male,20,Clothing,2,30,16.2,60
1207,1259,03-11-2022,17:31:00,105,Female,45,Clothing,4,50,21,200
1208,1443,18-06-2022,19:37:00,81,Male,29,Clothing,2,300,147,600
1209,1529,17-09-2022,22:38:00,105,Female,35,Clothing,3,50,17,150
1210,1563,13-10-2022,17:44:00,22,Male,20,Clothing,2,30,15.3,60
1211,801,01-12-2022,17:14:00,153,Male,21,Clothing,4,50,19,200
1212,1801,10-07-2022,22:01:00,148,Male,21,Clothing,4,50,13.5,200
1213,160,20-07-2022,17:08:00,127,Female,43,Clothing,2,50,26.5,100
1214,508,05-07-2023,22:52:00,32,Male,58,Beauty,2,300,123,600
1215,807,26-01-2023,19:49:00,91,Female,50,Electronics,4,50,15.5,200
1216,1160,20-08-2023,19:20:00,105,Female,43,Clothing,2,50,14,100
1217,1508,08-04-2022,20:32:00,90,Male,58,Beauty,2,300,81,600
1218,1807,04-08-2022,22:15:00,19,Female,50,Electronics,4,50,22,200
1219,511,23-12-2023,18:19:00,146,Male,45,Beauty,2,50,24.5,100
1220,521,28-10-2023,19:56:00,133,Female,47,Clothing,4,30,8.7,120
1221,695,03-04-2022,22:12:00,52,Female,22,Electronics,3,50,21,150
1222,816,27-09-2023,19:29:00,133,Male,47,Beauty,2,500,240,1000
1223,1511,09-04-2022,21:36:00,45,Male,45,Beauty,2,50,13.5,100
1224,1521,23-07-2023,19:08:00,30,Female,47,Clothing,4,30,12.9,120
1225,1695,21-09-2023,20:51:00,85,Female,22,Electronics,3,50,23,150
1226,1816,17-06-2022,22:30:00,52,Male,47,Beauty,2,500,245,1000
1227,217,02-05-2022,17:01:00,17,Female,35,Electronics,4,50,26.5,200
1228,384,10-04-2022,19:53:00,127,Male,55,Clothing,1,500,145,500
1229,1217,16-10-2023,19:28:00,70,Female,35,Electronics,4,50,18,200
1230,1384,17-12-2023,20:23:00,106,Male,55,Clothing,1,500,260,500
1231,648,23-02-2023,18:13:00,41,Male,53,Beauty,4,300,138,1200
1232,926,06-10-2023,22:53:00,53,Male,22,Electronics,1,30,15.6,30
1233,1648,10-07-2023,17:18:00,16,Male,53,Beauty,4,300,87,1200
1234,1926,07-08-2023,20:22:00,74,Male,22,Electronics,1,30,9.6,30
1235,285,01-12-2023,18:14:00,107,Female,31,Electronics,1,25,13.5,25
1236,427,16-11-2023,21:26:00,120,Male,25,Electronics,1,25,11.75,25
1237,569,29-04-2022,20:49:00,132,Male,52,Electronics,4,50,19,200
1238,570,09-06-2022,22:53:00,91,Male,49,Clothing,1,500,185,500
1239,630,21-03-2023,17:29:00,94,Male,42,Clothing,2,50,25.5,100
1240,957,19-06-2023,19:00:00,105,Female,60,Electronics,4,30,9.3,120
1241,1285,01-06-2023,21:55:00,130,Female,31,Electronics,1,25,12.25,25
1242,1427,15-07-2023,18:36:00,92,Male,25,Electronics,1,25,11.5,25
1243,1569,30-11-2023,21:07:00,35,Male,52,Electronics,4,50,18,200
1244,1570,15-06-2023,22:32:00,109,Male,49,Clothing,1,500,170,500
1245,1630,22-05-2022,17:22:00,95,Male,42,Clothing,2,50,16,100
1246,1957,25-10-2022,19:00:00,75,Female,60,Electronics,4,30,14.7,120
1247,635,04-12-2022,21:03:00,89,Female,63,Electronics,3,300,129,900
1248,1635,17-04-2023,18:08:00,36,Female,63,Electronics,3,300,159,900
1249,29,08-03-2022,20:10:00,31,Female,42,Electronics,1,30,13.5,30
1250,277,03-07-2023,22:10:00,139,Male,36,Clothing,4,25,12.25,100
1251,859,20-09-2022,21:52:00,46,Female,56,Electronics,3,500,190,1500
1252,1029,18-07-2023,19:23:00,117,Female,42,Electronics,1,30,12.3,30
1253,1277,17-10-2023,21:20:00,80,Male,36,Clothing,4,25,12.75,100
1254,1859,14-09-2022,20:58:00,32,Female,56,Electronics,3,500,205,1500
1255,638,10-01-2023,19:52:00,154,Male,46,Electronics,1,500,190,500
1256,823,03-12-2023,17:42:00,66,Female,56,Electronics,2,50,25,100
1257,956,24-04-2023,21:50:00,140,Male,30,Clothing,3,500,135,1500
1258,981,05-02-2022,21:08:00,5,Female,30,Electronics,2,30,12.9,60
1259,1638,13-08-2022,18:26:00,37,Male,46,Electronics,1,500,155,500
1260,1823,08-11-2022,22:28:00,58,Female,56,Electronics,2,50,26.5,100
1261,1956,01-06-2023,20:40:00,62,Male,30,Clothing,3,500,170,1500
1262,1981,05-06-2022,22:50:00,19,Female,30,Electronics,2,30,11.7,60
1263,219,16-09-2023,22:34:00,79,Female,53,Electronics,3,30,10.2,90
1264,1219,02-11-2022,21:47:00,149,Female,53,Electronics,3,30,11.1,90
1265,73,14-01-2022,21:47:00,42,Male,29,Electronics,3,30,9,90
1266,162,11-04-2023,19:37:00,118,Male,39,Clothing,2,30,9,60
1267,306,04-01-2022,22:05:00,148,Male,54,Electronics,1,50,26.5,50
1268,725,21-09-2023,20:32:00,2,Male,61,Electronics,1,300,153,300
1269,880,26-09-2023,20:13:00,63,Male,22,Beauty,2,500,175,1000
1270,992,15-10-2023,19:34:00,134,Female,57,Electronics,2,30,7.8,60
1271,1073,21-02-2022,18:16:00,82,Male,29,Electronics,3,30,15.3,90
1272,1162,13-07-2022,17:08:00,101,Male,39,Clothing,2,30,12.6,60
1273,1306,11-11-2023,20:57:00,122,Male,54,Electronics,1,50,18.5,50
1274,1725,16-05-2022,21:02:00,109,Male,61,Electronics,1,300,105,300
1275,1880,14-06-2023,20:03:00,37,Male,22,Beauty,2,500,175,1000
1276,1992,19-05-2023,21:35:00,70,Female,57,Electronics,2,30,8.7,60
1277,597,01-11-2022,19:29:00,84,Male,22,Beauty,4,300,111,1200
1278,622,16-10-2022,22:00:00,155,Female,49,Beauty,3,25,6.25,75
1279,1597,28-08-2023,18:21:00,32,Male,22,Beauty,4,300,78,1200
1280,1622,22-04-2023,21:28:00,54,Female,49,Beauty,3,25,11.75,75
1281,116,22-06-2023,20:04:00,58,Female,23,Clothing,1,30,15,30
1282,364,07-06-2022,19:06:00,98,Female,19,Beauty,1,500,200,500
1283,368,31-01-2023,21:11:00,90,Female,56,Clothing,4,300,132,1200
1284,1116,15-08-2022,22:26:00,145,Female,23,Clothing,1,30,12.3,30
1285,1364,23-09-2023,17:04:00,72,Female,19,Beauty,1,500,250,500
1286,1368,08-03-2022,21:29:00,145,Female,56,Clothing,4,300,132,1200
1287,50,29-03-2022,18:51:00,71,Female,27,Beauty,3,25,10.5,75
1288,479,03-11-2022,21:35:00,90,Male,52,Electronics,4,300,105,1200
1289,804,11-12-2023,17:12:00,99,Male,42,Electronics,1,30,10.8,30
1290,1050,10-12-2022,20:15:00,24,Female,27,Beauty,3,25,11.25,75
1291,1479,31-05-2022,22:24:00,108,Male,52,Electronics,4,300,162,1200
1292,1804,10-01-2023,22:46:00,74,Male,42,Electronics,1,30,14.7,30
1293,92,21-03-2022,19:41:00,10,Female,51,Electronics,4,30,8.7,120
1294,282,05-10-2023,17:39:00,10,Female,64,Electronics,4,50,56,200
1295,718,02-11-2023,20:25:00,154,Female,59,Beauty,3,25,25,75
1296,1092,03-05-2022,20:15:00,58,Female,51,Electronics,4,30,31.5,120
1297,1282,20-02-2023,20:05:00,23,Female,64,Electronics,4,50,48.5,200
1298,1718,25-10-2023,19:03:00,20,Female,59,Beauty,3,25,25.5,75
1299,617,06-08-2022,19:12:00,30,Male,34,Electronics,1,30,28.5,30
1300,624,05-02-2022,19:08:00,48,Female,34,Beauty,3,300,342,900
1301,825,08-01-2022,17:27:00,51,Female,46,Beauty,1,25,27.25,25
1302,1617,01-05-2022,17:09:00,77,Male,34,Electronics,1,30,35.1,30
1303,1624,18-11-2022,20:48:00,121,Female,34,Beauty,3,300,363,900
1304,1825,30-08-2023,18:34:00,105,Female,46,Beauty,1,25,27,25
1305,568,11-08-2023,20:03:00,32,Female,51,Electronics,1,300,372,300
1306,671,23-09-2023,19:51:00,2,Male,62,Electronics,3,50,61.5,150
1307,756,17-07-2023,20:33:00,4,Female,62,Electronics,4,300,333,1200
1308,815,05-04-2023,21:15:00,139,Female,51,Clothing,3,25,23.75,75
1309,1568,09-10-2022,22:34:00,51,Female,51,Electronics,1,300,336,300
1310,1671,28-02-2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150
1311,1756,12-05-2022,22:16:00,119,Female,62,Electronics,4,300,297,1200
1312,1815,24-05-2023,22:19:00,6,Female,51,Clothing,3,25,30.5,75
1313,146,10-11-2022,22:01:00,74,Male,38,Clothing,4,50,49,200
1314,263,04-05-2022,21:48:00,133,Male,23,Beauty,2,30,34.8,60
1315,704,11-09-2023,22:40:00,141,Female,62,Clothing,3,30,34.8,90
1316,1146,09-10-2023,21:11:00,52,Male,38,Clothing,4,50,60,200
1317,1263,07-09-2022,20:49:00,47,Male,23,Beauty,2,30,35.4,60
1318,1704,16-09-2022,20:07:00,155,Female,62,Clothing,3,30,30.3,90
1319,476,12-12-2023,18:31:00,131,Female,27,Clothing,4,500,570,2000
1320,733,25-10-2022,21:07:00,143,Male,34,Beauty,1,30,28.5,30
1321,924,17-09-2022,22:18:00,151,Male,55,Beauty,2,50,55,100
1322,984,20-11-2023,19:29:00,83,Male,56,Clothing,1,500,480,500
1323,1476,11-11-2022,22:27:00,130,Female,27,Clothing,4,500,555,2000
1324,1733,03-09-2023,20:52:00,146,Male,34,Beauty,1,30,36.6,30
1325,1924,28-11-2022,22:25:00,107,Male,55,Beauty,2,50,54.5,100
1326,1984,09-09-2023,20:10:00,126,Male,56,Clothing,1,500,530,500
1327,251,15-09-2022,21:00:00,141,Female,57,Beauty,4,50,62.5,200
1328,253,30-09-2022,21:26:00,66,Female,53,Clothing,4,500,525,2000
1329,574,17-09-2023,20:12:00,24,Female,63,Electronics,2,25,24.75,50
1330,751,08-11-2023,19:58:00,115,Female,42,Clothing,2,25,24.75,50
1331,871,02-11-2023,23:00:00,57,Male,62,Beauty,2,30,33.9,60
1332,1251,11-09-2022,21:08:00,137,Female,57,Beauty,4,50,57.5,200
1333,1253,03-12-2023,19:58:00,108,Female,53,Clothing,4,500,605,2000
1334,1574,26-10-2022,21:51:00,150,Female,63,Electronics,2,25,24.75,50
1335,1751,27-12-2023,22:09:00,99,Female,42,Clothing,2,25,30.25,50
1336,1871,26-09-2022,18:39:00,41,Male,62,Beauty,2,30,30.6,60
1337,200,09-10-2022,22:29:00,130,Male,27,Beauty,3,50,60,150
1338,594,07-09-2023,21:49:00,72,Female,19,Electronics,2,300,291,600
1339,637,02-12-2022,18:54:00,21,Male,43,Clothing,2,300,321,600
1340,855,21-11-2022,19:43:00,13,Male,54,Beauty,1,25,25.75,25
1341,1200,18-10-2023,19:04:00,20,Male,27,Beauty,3,50,54.5,150
1342,1594,01-10-2023,19:02:00,31,Female,19,Electronics,2,300,345,600
1343,1637,25-10-2022,20:50:00,97,Male,43,Clothing,2,300,297,600
1344,1855,27-12-2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25
1345,325,16-09-2023,22:02:00,6,Female,52,Electronics,2,25,31.25,50
1346,682,23-10-2023,20:51:00,60,Male,46,Beauty,4,300,354,1200
1347,931,07-10-2023,21:34:00,48,Male,30,Beauty,4,30,29.1,120
1348,1325,11-10-2022,19:47:00,18,Female,52,Electronics,2,25,26.75,50
1349,1682,30-12-2022,19:30:00,71,Male,46,Beauty,4,300,315,1200
1350,1931,01-12-2022,19:15:00,61,Male,30,Beauty,4,30,34.2,120
1351,925,20-12-2022,17:12:00,54,Male,25,Electronics,1,300,315,300
1352,1925,21-12-2023,17:05:00,81,Male,25,Electronics,1,300,366,300
1353,297,12-09-2022,21:09:00,70,Female,40,Electronics,2,500,595,1000
1354,1297,20-10-2023,22:32:00,21,Female,40,Electronics,2,500,535,1000
1355,814,01-10-2022,20:33:00,96,Female,59,Clothing,1,500,540,500
1356,894,22-09-2022,22:53:00,111,Male,52,Electronics,1,30,30.6,30
1357,1814,07-09-2022,17:53:00,43,Female,59,Clothing,1,500,620,500
1358,1894,29-12-2023,18:11:00,92,Male,52,Electronics,1,30,30,30
1359,194,11-10-2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200
1360,245,01-12-2023,21:41:00,75,Male,47,Clothing,3,30,36,90
1361,296,31-12-2022,22:44:00,73,Female,22,Clothing,4,300,369,1200
1362,644,13-10-2022,21:49:00,107,Male,23,Beauty,3,25,29,75
1363,696,09-10-2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200
1364,1194,09-10-2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200
1365,1245,25-10-2022,20:47:00,129,Male,47,Clothing,3,30,36,90
1366,1296,26-11-2022,20:42:00,45,Female,22,Clothing,4,300,342,1200
1367,1644,11-09-2022,19:32:00,124,Male,23,Beauty,3,25,28.75,75
1368,1696,21-11-2022,17:59:00,24,Female,50,Clothing,4,50,55,200
1369,312,31-10-2022,18:08:00,18,Male,41,Clothing,4,30,28.5,120
1370,692,30-09-2022,19:48:00,110,Female,64,Clothing,2,50,49.5,100
1371,835,30-09-2022,23:00:00,49,Male,37,Clothing,4,50,60,200
1372,1312,03-12-2022,17:28:00,73,Male,41,Clothing,4,30,29.1,120
1373,1692,11-10-2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100
1374,1835,18-09-2022,20:58:00,98,Male,37,Clothing,4,50,49.5,200
1375,183,01-09-2022,19:22:00,28,Female,43,Beauty,3,300,375,900
1376,413,28-11-2023,21:52:00,60,Female,44,Beauty,3,25,25.5,75
1377,799,01-10-2023,19:44:00,86,Male,56,Electronics,2,50,60,100
1378,851,30-11-2023,17:23:00,30,Male,32,Electronics,2,25,27.75,50
1379,1183,28-12-2022,17:10:00,54,Female,43,Beauty,3,300,342,900
1380,1413,12-11-2023,19:33:00,104,Female,44,Beauty,3,25,30.75,75
1381,1799,01-10-2023,19:09:00,132,Male,56,Electronics,2,50,51,100
1382,1851,10-09-2022,21:36:00,87,Male,32,Electronics,2,25,25,50
1383,858,08-09-2023,18:48:00,85,Male,23,Electronics,2,50,50.5,100
1384,919,28-10-2023,21:13:00,82,Female,22,Beauty,2,25,27.75,50
1385,935,10-09-2022,21:16:00,2,Female,34,Beauty,1,50,55.5,50
1386,1858,14-09-2023,20:47:00,49,Male,23,Electronics,2,50,52,100
1387,1919,25-10-2022,17:54:00,78,Female,22,Beauty,2,25,26.5,50
1388,1935,16-12-2022,22:40:00,96,Female,34,Beauty,1,50,47.5,50
1389,132,22-11-2023,20:34:00,86,Male,42,Electronics,4,50,62,200
1390,1132,07-11-2023,17:27:00,14,Male,42,Electronics,4,50,59,200
1391,604,16-09-2022,19:34:00,139,Female,29,Electronics,4,50,50.5,200
1392,832,13-11-2022,17:25:00,106,Male,47,Beauty,4,500,600,2000
1393,1604,29-12-2022,18:43:00,2,Female,29,Electronics,4,50,56,200
1394,1832,10-11-2023,21:17:00,57,Male,47,Beauty,4,500,480,2000
1395,113,08-10-2022,19:14:00,72,Female,41,Electronics,2,25,26.25,50
1396,1113,08-12-2023,17:41:00,141,Female,41,Electronics,2,25,27.75,50
1397,165,24-09-2022,19:01:00,75,Female,60,Clothing,4,300,318,1200
1398,1165,01-12-2023,17:04:00,29,Female,60,Clothing,4,300,291,1200
1399,326,23-11-2023,19:51:00,108,Female,18,Clothing,3,25,24.25,75
1400,1326,01-09-2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75
1401,19,26-11-2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50
1402,412,04-09-2022,19:36:00,30,Female,19,Electronics,4,500,570,2000
1403,632,25-10-2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100
1404,1019,14-12-2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50
1405,1412,13-10-2022,19:59:00,75,Female,19,Electronics,4,500,615,2000
1406,1632,19-10-2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100
1407,167,21-09-2023,20:58:00,73,Female,43,Clothing,3,50,49,150
1408,172,21-10-2022,18:09:00,52,Male,32,Beauty,2,25,28,50
1409,375,22-09-2023,17:32:00,25,Male,32,Clothing,1,50,52,50
1410,538,22-12-2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150
1411,794,02-11-2022,21:47:00,145,Female,60,Beauty,1,300,315,300
1412,1167,29-09-2023,21:21:00,9,Female,43,Clothing,3,50,54,150
1413,1172,19-10-2022,21:12:00,150,Male,32,Beauty,2,25,28.5,50
1414,1375,01-10-2022,17:50:00,79,Male,32,Clothing,1,50,59,50
1415,1538,12-09-2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150
1416,1794,22-12-2022,19:40:00,26,Female,60,Beauty,1,300,351,300
1417,131,29-09-2023,22:32:00,44,Female,21,Beauty,2,300,375,600
1418,330,11-10-2022,20:18:00,116,Female,25,Beauty,4,50,55,200
1419,494,25-09-2023,20:18:00,140,Female,42,Beauty,4,50,58,200
1420,1131,31-12-2022,19:16:00,130,Female,21,Beauty,2,300,336,600
1421,1330,24-11-2023,17:49:00,20,Female,25,Beauty,4,50,48,200
1422,1494,23-10-2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200
1423,513,21-10-2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100
1424,573,19-09-2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60
1425,1513,01-10-2022,21:47:00,19,Male,24,Electronics,4,25,31,100
1426,1573,13-10-2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60
1427,241,19-12-2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75
1428,579,06-10-2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30
1429,1241,10-09-2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75
1430,1579,28-09-2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30
1431,218,24-11-2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90
